Start,Destination,Distance_KM,Num_Signals,Total_Signal_Wait,Queue_Length,Time_Car,Time_Bike,Time_Cycle,Time_Bus,Time_Metro,Expense_Car,Expense_Bike,Expense_Cycle,Expense_Bus,Expense_Metro,Pollution_Car,Pollution_Bike,Pollution_Cycle,Pollution_Bus,Pollution_Metro,Rush_Car,Rush_Bike,Rush_Cycle,Rush_Bus,Rush_Metro,Pollution_Exposure_Car,Pollution_Exposure_Bike,Pollution_Exposure_Cycle,Pollution_Exposure_Bus,Pollution_Exposure_Metro,Physical_Activity
Janakpuri,Greater Kailash,20.644704543911942,7,712,20,42.16721115656816,33.73376892525453,63.250816734852236,46.00065338788179,32,157.69976828344724,74.64144906645713,0,18,22,206.86235898844822,194.14416666975995,0,101.35710628322713,38.632457952970505,0.2,0.16000000000000003,0,0,0.5846406124153869,246,295.2,369.0,200,119,1
Nehru Place,Uttam Nagar,33.13454769150398,6,479,5,40.528799156055165,32.42303932484413,60.79319873408275,47.2345589872662,44,217.3963937944302,71.90398280595221,0,23,45,427.4080801777229,183.93222812928866,0,187.4557592092313,76.28773277178524,0.05,0.04000000000000001,0,0,0.7991753407228288,362,434.4,543.0,152,118,1
Rajouri Garden,Pitampura,10.278528087327079,2,343,23,36.05406870094564,28.843254960756514,54.08110305141847,39.86488244113477,23,82.24019397718041,28.292150104133462,0,37,50,151.70833156989465,78.26523694130614,0,31.496088465428983,19.56354760360064,0.23,0.18400000000000002,0,0,0.6698558114559912,224,268.8,336.0,288,150,1
Uttam Nagar,Rajouri Garden,22.67121534221492,4,604,9,33.631848417841766,26.905478734273416,50.44777262676265,38.35821810141012,29,217.73093086759803,77.2126723676713,0,18,50,331.6402979356159,172.6433589927465,0,118.38867083694352,60.40033377954405,0.09,0.072,0,0,0.3780842476745685,195,234.0,292.5,200,84,1
AIIMS,Moti Nagar,27.068109285368187,8,736,28,88.71104007799094,70.96883206239276,133.0665601169864,101.65324809358913,34,238.7410990609312,66.78572923622694,0,30,24,272.18155600887246,143.45265997442715,0,210.14572940636756,30.18539206277758,0.28,0.22400000000000003,0,0,0.6538166010147846,385,462.0,577.5,101,120,1
Mayur Vihar,Tilak Nagar,25.255656939845636,2,277,23,47.63192693285826,38.10554154628661,71.44789039928739,53.958312319429915,34,204.00145077055996,63.035401192162055,0,35,27,350.81621582912356,177.59399976206436,0,84.65748448825158,52.003535438820656,0.23,0.18400000000000002,0,0,0.4063224334570182,378,453.59999999999997,567.0,275,50,1
Uttam Nagar,Shahdara,39.80212652299803,6,479,13,53.290633875047504,42.632507100038005,79.93595081257126,61.348760650057,22,390.4922559516253,116.67075308037887,0,10,42,496.3887928477119,231.85793209402428,0,305.126280259454,97.40076769223768,0.13,0.10400000000000001,0,0,0.5392889768587343,317,380.4,475.5,202,135,1
Sarojini Nagar,Dwarka,13.064742058647543,10,1398,8,39.614141394888875,31.6913131159111,59.42121209233331,42.93696967386664,28,108.50856417694308,39.5027197564564,0,12,45,177.17531545142586,93.31784049169846,0,66.09320317504422,29.371136111479565,0.08,0.064,0,0,0.351181572327235,204,244.79999999999998,306.0,101,81,1
Tilak Nagar,Rohini,29.158278759324734,6,621,71,78.13544933082014,62.50835946465611,117.2031739962302,83.36253919698416,37,254.3189206382917,60.77976020546802,0,34,42,430.26541628458256,173.99720551108254,0,110.20048453700184,68.32070360359816,0.71,0.568,0,0,0.2233006008502963,292,350.4,438.0,192,99,1
Tilak Nagar,Tughlakabad,28.404839349568856,3,386,21,54.11159061334679,43.28927249067743,81.1673859200202,61.33390873601615,38,219.81058397362926,97.81658861054011,0,33,49,389.5592761737672,167.784827294819,0,133.80040653593838,70.13224372952537,0.21,0.168,0,0,0.5864021772110712,288,345.59999999999997,432.0,250,103,1
Greater Kailash,Vasant Kunj,37.21655349476968,5,466,96,112.975553042525,90.38044243402,169.46332956378748,123.37066365102999,21,215.84787037508784,94.49979443953598,0,34,34,522.5436230501608,276.1805457644745,0,246.50131602191155,93.2384674908964,0.96,0.768,0,0,0.5434532406252639,230,276.0,345.0,104,145,1
Uttam Nagar,Kalkaji,10.97512840556196,7,835,49,32.677817545581085,26.14225403646487,49.016726318371624,31.813381054697302,37,70.07175580296656,42.02495455450807,0,32,46,139.4117118836838,106.01254871647797,0,62.70247596032148,32.15703215800146,0.49,0.392,0,0,0.751453518097364,324,388.8,486.0,222,108,1
Rajouri Garden,Tilak Nagar,34.03096009114306,2,183,86,55.688955803184896,44.55116464254792,83.53343370477734,56.62674696382187,41,308.62049958930425,111.18152003764376,0,27,42,484.3639887786702,311.3907921570048,0,152.89346276774288,87.74378095048574,0.86,0.6880000000000001,0,0,0.7072567741411127,209,250.79999999999998,313.5,149,146,1
Pitampura,Shahdara,34.65868054135977,4,210,81,77.69472602684493,62.15578082147595,116.5420890402674,83.03367123221392,42,178.36103654471472,73.44420878021843,0,14,46,516.391879467317,282.5961467739595,0,234.79904973057194,88.12078307314822,0.81,0.6480000000000001,0,0,0.5280953344456177,302,362.4,453.0,144,60,1
Karol Bagh,Laxmi Nagar,33.889420328577884,9,840,87,59.23018055225815,47.38414444180652,88.84527082838721,58.67621666270978,34,290.5904971727137,100.96284301332395,0,35,23,349.9300609131087,259.41993973268495,0,103.62754025268106,36.969551836171554,0.87,0.6960000000000001,0,0,0.4709357336669604,382,458.4,573.0,128,91,1
Shahdara,Tilak Nagar,14.054809058013976,4,464,0,32.17169185942606,25.73735348754085,48.25753778913909,37.20603023131127,36,139.20299064007676,45.881375833451074,0,26,21,196.8173860090551,108.81160422041954,0,96.92185784527898,17.260280247293533,0.0,0.0,0,0,0.7331679298516502,248,297.59999999999997,372.0,279,58,1
Rohini,Saket,39.790115351152075,5,451,20,128.13756484054835,102.51005187243868,192.20634726082253,149.96507780865804,30,357.440136687637,143.03198073378155,0,28,31,484.20667717292457,267.2167083819858,0,158.7522273980903,104.71592460496973,0.2,0.16000000000000003,0,0,0.577009758453814,163,195.6,244.5,270,65,1
Nehru Place,Lajpat Nagar,21.426369773296503,4,458,53,34.541643482551876,27.633314786041502,51.812465223827814,34.04997217906225,29,143.94120014397814,65.88207775704247,0,14,33,219.0265249577779,162.16680153275078,0,133.02326307820192,47.59011974847747,0.53,0.42400000000000004,0,0,0.4739902527067473,340,408.0,510.0,200,90,1
Uttam Nagar,Lajpat Nagar,23.542933301487963,7,730,17,42.736620881853526,34.189296705482825,64.10493132278029,47.683945058224225,35,187.49307514755432,50.88426061201851,0,38,26,239.0413495914146,149.35261207766283,0,148.3364045820081,39.3821290777917,0.17,0.136,0,0,0.5636636103132411,376,451.2,564.0,293,150,1
Moti Nagar,Laxmi Nagar,32.12791121721931,3,321,52,53.564382165308125,42.8515057322465,80.34657324796218,57.27725859836975,27,295.5889902916303,83.55977970555747,0,25,34,446.017897618813,265.9268336583386,0,135.88115602357607,75.73244885881384,0.52,0.41600000000000004,0,0,0.2567468109784511,258,309.59999999999997,387.0,201,95,1
Chandni Chowk,Moti Nagar,7.340259296093569,8,564,19,24.448781832089303,19.559025465671443,36.67317274813395,26.338538198507162,44,51.70966238775221,26.956544677485855,0,40,45,75.60412274443483,38.98509552294138,0,55.9153771308853,21.370311490327587,0.19,0.15200000000000002,0,0,0.6707063818776381,194,232.79999999999998,291.0,164,84,1
Chandni Chowk,Dwarka,30.036039394659614,10,1096,1,59.36852300501383,47.49481840401106,89.05278450752074,67.64222760601659,41,263.61206552702924,65.38275414265505,0,38,26,446.2271698125254,163.81014040921505,0,218.78479384150407,62.204803674837365,0.01,0.008,0,0,0.6785638400941176,298,357.59999999999997,447.0,240,116,1
Moti Nagar,Uttam Nagar,38.274056002243746,10,827,13,88.29502066253912,70.6360165300313,132.44253099380867,102.15402479504694,43,302.64007554585675,82.42595115882385,0,23,37,488.9888533647286,245.33169878624713,0,166.80029316138027,92.39514727628158,0.13,0.10400000000000001,0,0,0.2262919074829248,180,216.0,270.0,117,97,1
Uttam Nagar,AIIMS,33.13838581163448,6,406,15,41.937976182684594,33.550380946147676,62.90696427402689,47.92557141922151,33,201.25186422256888,111.87386450242474,0,24,36,369.8126760005781,256.7981082170926,0,135.0578040090583,68.9089549216047,0.15,0.12,0,0,0.7617895007646474,368,441.59999999999997,552.0,139,107,1
Kashmere Gate,AIIMS,37.19376049786356,2,175,21,58.63860567096352,46.91088453677082,87.95790850644528,67.56632680515622,29,332.7703063582837,109.0751725753802,0,12,33,425.14572053735253,285.65489476261376,0,251.9585124135795,66.52463990194144,0.21,0.168,0,0,0.769978893110767,206,247.2,309.0,267,123,1
Tilak Nagar,Laxmi Nagar,9.333807760957763,2,99,84,29.588020078535145,23.670416062828117,44.382030117802714,25.70562409424217,24,77.55220634320645,33.198945119552555,0,11,27,107.14989000205422,63.56159850833668,0,29.820850173562743,16.626904147361188,0.84,0.672,0,0,0.550618755832467,271,325.2,406.5,125,60,1
Chandni Chowk,Lajpat Nagar,20.64191882954677,2,83,67,49.83316165002205,39.86652932001764,74.74974247503307,52.39979398002646,27,164.42242492143984,76.29606949641983,0,23,49,288.0886021222018,150.0857262631823,0,113.82422021833881,55.210919446043924,0.67,0.536,0,0,0.3698613319606038,158,189.6,237.0,293,114,1
Rohini,Lajpat Nagar,24.8986994466085,3,349,80,70.61040800095681,56.48832640076545,105.91561200143522,74.13248960114817,36,235.71190777926319,57.199171859499366,0,25,34,352.14171388597134,162.00095811003098,0,80.18905162809659,37.830961366124214,0.8,0.6400000000000001,0,0,0.4374046273275029,225,270.0,337.5,291,65,1
Janakpuri,Laxmi Nagar,8.926731030455233,3,370,56,30.038992035036422,24.03119362802914,45.05848805255464,28.846790442043705,25,56.55270135858626,25.135911263943843,0,11,34,111.78250564324125,67.14436346659933,0,39.687398496524295,23.689815217582336,0.56,0.44800000000000006,0,0,0.5905539344203939,337,404.4,505.5,199,102,1
Shahdara,Rajouri Garden,8.669343073673957,9,738,61,26.85673784401074,21.485390275208594,40.28510676601611,22.628085412812887,40,44.04518619117438,34.65110691763544,0,26,26,111.42282487034724,85.98585488629267,0,33.2662267820212,24.089469709648075,0.61,0.488,0,0,0.3160644179765724,313,375.59999999999997,469.5,157,58,1
Vasant Kunj,AIIMS,37.65424254651562,9,878,22,127.19530658053773,101.75624526443019,190.7929598708066,147.43436789664528,20,206.00091485869586,147.24481286052713,0,29,46,453.52372975477795,254.28284341536468,0,178.6514456784447,52.32433777988079,0.22,0.17600000000000002,0,0,0.4642094687480442,169,202.79999999999998,253.5,232,82,1
Sarojini Nagar,Tilak Nagar,10.167644245368159,4,481,7,27.75406270325253,22.203250162602025,41.631094054878794,31.704875243903036,28,53.52679521808558,21.324715852585378,0,15,40,123.51309742110315,52.333759546186,0,51.02203775988366,17.65638065004097,0.07,0.05600000000000001,0,0,0.44168516810268843,398,477.59999999999997,597.0,260,146,1
Nehru Place,Rohini,7.0453358233551775,7,675,51,36.38590422188496,29.108723377507967,54.578856332827435,35.463085066261954,40,44.33817637282856,18.397329217673672,0,27,31,80.36607459973659,46.49083505796817,0,32.789652606005205,17.20368676915338,0.51,0.40800000000000003,0,0,0.43829509333808647,236,283.2,354.0,282,80,1
Pitampura,Moti Nagar,19.87378010157712,7,736,16,41.300601462894946,33.04048117031596,61.95090219434242,45.96072175547394,32,112.53956866044315,44.789961689148974,0,20,20,217.3645814160091,157.5596785123616,0,112.7357096275458,28.8904915146958,0.16,0.128,0,0,0.7801057533270899,372,446.4,558.0,217,74,1
Kalkaji,Moti Nagar,14.902753774425157,2,164,0,20.757124579102246,16.605699663281797,31.13568686865337,24.508549494922693,43,148.36441126428133,35.42483415295191,0,30,22,152.67312059373236,131.67073679795584,0,98.65816380995844,19.349923983786088,0.0,0.0,0,0,0.7285764253066724,162,194.4,243.0,289,91,1
Dwarka,Connaught Place,25.28950491173776,10,833,28,57.42019174680511,45.93615339744409,86.13028762020767,63.90423009616613,22,193.2229380521746,82.21933867947665,0,34,48,370.52332336429805,182.2474401384903,0,78.35516136047619,35.675354043876794,0.28,0.22400000000000003,0,0,0.3513147648537406,365,438.0,547.5,265,108,1
Tughlakabad,Moti Nagar,23.080115588110104,6,579,25,34.62708195088237,27.701665560705898,51.940622926323556,37.35249834105885,22,226.9640919200479,59.941018074278766,0,19,35,242.7760454858747,124.77168322908548,0,171.05995049275978,43.07525457215891,0.25,0.2,0,0,0.605766026931398,306,367.2,459.0,204,121,1
AIIMS,Pitampura,26.53377009703567,9,837,56,48.76172703277315,39.00938162621853,73.14259054915973,49.914072439327775,25,136.1612506638432,97.06361048925827,0,36,40,347.57696721756815,193.00380098941886,0,170.82045699329694,43.29791807145203,0.56,0.44800000000000006,0,0,0.39633801790826084,370,444.0,555.0,214,145,1
Nehru Place,Kalkaji,14.965168978179458,5,438,85,59.24235037427731,47.39388029942185,88.86352556141597,60.09082044913277,34,91.72476636558223,43.235518485045226,0,24,38,216.57067156683115,101.98661789588637,0,103.93838678973897,25.76023400166371,0.85,0.68,0,0,0.33551245198496793,250,300.0,375.0,178,98,1
Tughlakabad,Chandni Chowk,17.27839841826267,3,252,53,43.974077494127975,35.17926199530238,65.96111624119196,45.96889299295357,36,112.8145442784546,62.08356054743519,0,28,45,227.86804937453957,137.52553554805027,0,125.54863461677006,29.655482823152557,0.53,0.42400000000000004,0,0,0.4111987873820627,290,348.0,435.0,145,124,1
Kalkaji,Tilak Nagar,33.58092228651657,2,143,20,49.38752052840862,39.5100164227269,74.08128079261293,56.46502463409035,41,203.4256497623595,130.7705389567909,0,26,27,463.90661843815946,255.5478601886269,0,148.33971439437775,49.86586044876024,0.2,0.16000000000000003,0,0,0.26821023362609403,270,324.0,405.0,238,55,1
Uttam Nagar,Karol Bagh,35.195296934048116,2,199,10,105.87395799848301,84.69916639878642,158.81093699772453,125.2487495981796,33,247.33785186267565,110.03272401493224,0,40,48,383.82358077375756,316.7857776790175,0,127.9627573583019,66.58192503853321,0.1,0.08000000000000002,0,0,0.30220256117158495,240,288.0,360.0,290,74,1
Tughlakabad,Dwarka,34.81764504925863,9,889,85,68.13872079165985,54.510976633327886,102.20808118748977,69.36646494999181,39,194.0954703263062,96.12048602141402,0,30,26,387.684641098727,347.78322801486246,0,202.01533500736298,40.64398313646327,0.85,0.68,0,0,0.5275304667311,376,451.2,564.0,172,63,1
Kashmere Gate,Sarojini Nagar,7.635671879645116,3,325,48,18.99237678513868,15.193901428110946,28.488565177708022,16.990852142166418,29,54.7663979681351,22.42835960188125,0,40,47,105.09569692503581,70.01989815215582,0,40.96447737823119,20.78265139888241,0.48,0.384,0,0,0.20824623019325347,169,202.79999999999998,253.5,159,145,0
Greater Kailash,Chandni Chowk,9.99965177272869,6,792,6,23.750819730072237,19.00065578405779,35.626229595108356,25.90098367608669,43,86.03858595642133,23.326460136124968,0,20,29,144.79826198897757,60.096260620255954,0,59.330064119235224,29.598478724108425,0.06,0.048,0,0,0.6779347197250676,338,405.59999999999997,507.0,120,83,1
Greater Kailash,Nehru Place,11.52008114618205,10,1010,26,32.62885644003072,26.103085152024576,48.943284660046075,33.55462772803686,34,86.4133113915514,31.780330600946943,0,26,39,140.3009124570393,99.17430798524039,0,67.95299314687766,12.579013051770861,0.26,0.20800000000000002,0,0,0.3241671197799545,308,369.59999999999997,462.0,242,114,1
Karol Bagh,Rohini,10.497354419068548,10,1109,96,52.84908310728898,42.27926648583119,79.27362466093348,49.018899728746774,26,74.5967481198167,31.806331222409053,0,13,39,157.30638858208746,89.38155874464732,0,65.34009969541901,28.546636089603677,0.96,0.768,0,0,0.5935528534622732,383,459.59999999999997,574.5,210,90,1
Greater Kailash,Kalkaji,16.33154554377608,9,944,97,46.59708247124584,37.27766597699667,69.89562370686876,42.11649896549501,23,147.78625917587166,57.620033921864916,0,29,29,225.72526323954796,86.32052137717656,0,57.30609692580445,40.36223606265848,0.97,0.776,0,0,0.3449252600169974,385,462.0,577.5,106,69,1
Greater Kailash,Rohini,39.669423172750875,4,194,80,99.00489735105397,79.20391788084318,148.50734602658096,108.60587682126476,34,290.0270989961951,103.81052700913293,0,13,38,498.17950630978953,205.9419753568955,0,176.75362146846427,47.11814421563612,0.8,0.6400000000000001,0,0,0.7865947514018417,160,192.0,240.0,254,103,1
Tilak Nagar,Janakpuri,7.522919186758877,7,841,26,29.302763964194575,23.442211171355662,43.95414594629186,29.96331675703349,29,55.40918456492585,24.250378226224115,0,18,48,91.02916188681816,42.042551535141186,0,39.9900462811095,17.768528948291138,0.26,0.20800000000000002,0,0,0.22788023663766946,321,385.2,481.5,278,145,1
Okhla,Kashmere Gate,36.865416831496034,5,506,20,48.4358005612424,38.748640448993925,72.65370084186361,54.12296067349088,44,195.63327943954576,126.85658107252746,0,33,47,522.2127261845675,312.9077388149194,0,218.70397482615007,80.92207377759345,0.2,0.16000000000000003,0,0,0.42791268478141165,206,247.2,309.0,141,117,1
Uttam Nagar,Lajpat Nagar,5.455159735013007,3,350,75,23.212341950134512,18.56987356010761,34.818512925201766,18.454810340161416,45,50.35472983806394,20.10767123565076,0,40,22,60.82835323791546,44.54452892616938,0,38.577317099386256,13.794430188862526,0.75,0.6000000000000001,0,0,0.6458029415435416,206,247.2,309.0,239,111,1
Rohini,Dwarka,13.055342544549822,5,362,18,21.202485777834298,16.961988622267437,31.803728666751446,23.042982933401156,34,73.80505844528436,34.61912063832833,0,40,46,131.04481487243237,73.09854066590607,0,87.13769321084973,13.695354283965171,0.18,0.144,0,0,0.4467920891817243,298,357.59999999999997,447.0,279,144,1
Nehru Place,Saket,39.15004944370974,9,891,10,90.57107918583719,72.45686334866976,135.85661877875577,104.68529502300463,31,360.925179886547,99.15914286938808,0,13,33,403.94562698606893,202.42106350692887,0,237.3027749851368,79.64941981217513,0.1,0.08000000000000002,0,0,0.41407731162492833,203,243.6,304.5,243,148,1
Saket,Tilak Nagar,27.448732519377003,6,444,92,44.20706859692143,35.365654877537146,66.31060289538215,40.84848231630572,31,214.29434231615986,68.91387500128029,0,11,39,284.59681259904687,203.88522171972477,0,172.4217734795014,45.23265806402264,0.92,0.7360000000000001,0,0,0.5103664628142761,291,349.2,436.5,201,82,1
Nehru Place,Tilak Nagar,33.33968733905117,4,479,92,80.34219011718346,64.27375209374678,120.5132851757752,84.21062814062016,20,193.12576796400782,94.28954582228725,0,35,26,360.9486269895925,195.0669900168596,0,232.50545870082945,80.2035166469717,0.92,0.7360000000000001,0,0,0.6811249357223187,310,372.0,465.0,290,83,1
Lajpat Nagar,AIIMS,28.48957979575306,3,284,84,40.53923717933996,32.431389743471975,60.808855769009945,38.24708461520796,28,174.43709961775704,75.69040383911559,0,29,48,301.16416364191304,273.23436875709956,0,189.08446648462987,59.58716623998363,0.84,0.672,0,0,0.22495691435718454,319,382.8,478.5,224,127,1
Moti Nagar,Okhla,14.844038506726802,9,721,45,34.262656327423414,27.410125061938732,51.39398449113512,33.9151875929081,34,136.76386835954324,57.78093688001793,0,36,36,161.53667696499693,147.31764868390306,0,103.6800021553205,29.269198813904495,0.45,0.36000000000000004,0,0,0.20971193696338683,230,276.0,345.0,268,146,1
